id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,gc_distance,trip_duration,google_distance,google_duration
id3843341,2,1/8/2016 11:40,1/8/2016 11:44,2,-73.9785614,40.77783585,-73.98368073,40.7712326,N,0.529208536,248,876,211
id3348505,2,1/8/2016 11:40,1/8/2016 11:46,1,-73.99506378,40.72544098,-73.9828949,40.73751068,N,1.049763612,348,1973,482
id3986974,2,1/8/2016 11:40,1/8/2016 11:56,5,-73.97275543,40.75323486,-73.99014282,40.73814011,N,1.384634411,983,2844,739
id3227584,2,1/8/2016 11:41,1/8/2016 12:09,3,-73.99880981,40.73465347,-73.99246979,40.70207214,N,2.27614518,1694,5669,1249
id1443031,2,1/8/2016 11:41,1/8/2016 11:52,1,-73.98278809,40.76273727,-73.97634888,40.74835587,N,1.049552296,645,2374,744
id2867536,2,1/8/2016 11:41,1/8/2016 11:53,1,-73.99185181,40.75019836,-73.97492981,40.75550079,N,0.958755514,709,2231,621
id3478571,1,1/8/2016 11:41,1/8/2016 11:54,1,-73.96022034,40.76228333,-73.97318268,40.76516342,N,0.707128679,751,1345,490
id3317169,2,1/8/2016 11:41,1/8/2016 11:51,5,-74.00682068,40.72880173,-74.0026474,40.75605011,N,1.895848258,610,3722,634
id2800842,1,1/8/2016 11:42,1/8/2016 11:58,1,-73.99214935,40.71607971,-74.00743103,40.70866776,N,0.950426608,951,2443,586
id1085437,2,1/8/2016 11:42,1/8/2016 11:47,1,-73.97342682,40.76077652,-73.96640778,40.76639175,N,0.534424892,337,1053,292
id0960527,2,1/8/2016 11:42,1/8/2016 11:55,5,-73.98680115,40.73381042,-73.97754669,40.75524902,N,1.558908875,754,2929,775
id1532064,2,1/8/2016 11:42,1/8/2016 12:07,2,-73.99038696,40.74645233,-74.00713348,40.70842361,N,2.770760811,1519,8158,1219
id2702249,2,1/8/2016 11:42,1/8/2016 11:50,1,-73.97979736,40.74886322,-73.99107361,40.73160934,N,1.330653251,496,2235,588
id0604852,2,1/8/2016 11:42,1/8/2016 11:54,1,-73.9686203,40.79924011,-73.98229218,40.77410126,N,1.878950489,748,3556,780
id0740989,1,1/8/2016 11:42,1/8/2016 11:52,1,-73.95888519,40.76809311,-73.97944641,40.75527954,N,1.393832651,606,2923,818
id0197871,2,1/8/2016 11:43,1/8/2016 11:51,2,-73.98220062,40.77116013,-73.98129272,40.75938034,N,0.81551974,430,1955,549
id1569235,1,1/8/2016 11:43,1/8/2016 12:13,1,-74.0085144,40.72060013,-73.98963165,40.67306137,N,3.431289004,1844,7414,1000
id1319203,2,1/8/2016 11:43,1/8/2016 11:48,6,-73.98960876,40.74953842,-73.99263763,40.7419281,N,0.549360586,334,1369,413
id0943667,2,1/8/2016 11:43,1/8/2016 11:50,1,-73.99655151,40.75798035,-73.97360229,40.76292038,N,1.248945539,435,2845,674
id3140547,1,1/8/2016 11:43,1/8/2016 12:03,1,-73.95964813,40.77405167,-73.9766922,40.75755692,N,1.447606963,1188,2682,700
id0130259,2,1/8/2016 11:43,1/8/2016 11:45,1,-73.97499847,40.78277588,-73.97866058,40.77770615,N,0.399372972,116,643,109
id0714522,1,1/8/2016 11:44,1/8/2016 11:50,1,-73.95976257,40.77628326,-73.95366669,40.78709412,N,0.812421943,333,1964,444
id2001314,1,1/8/2016 11:44,1/8/2016 11:52,1,-73.97006989,40.79951859,-73.98129272,40.78350449,N,1.25291716,455,2052,538
id1352334,2,1/8/2016 11:44,1/8/2016 11:51,2,-73.96362305,40.77679062,-73.97808075,40.78298569,N,0.869370643,383,1681,356
id3274090,1,1/8/2016 11:44,1/8/2016 11:56,1,-73.95543671,40.77985001,-73.96726227,40.76345825,N,1.29093814,726,2075,489
id1829978,1,1/8/2016 11:44,1/8/2016 11:58,1,-73.96797943,40.7710228,-73.98051453,40.75378799,N,1.359927607,804,2188,580
id0280824,2,1/8/2016 11:44,1/8/2016 12:11,1,-73.98139954,40.72512817,-73.99919128,40.7544899,N,2.232925034,1607,5015,1326
id0736024,2,1/8/2016 11:45,1/8/2016 12:06,1,-73.99136353,40.7505188,-74.0147171,40.71112442,N,2.984759876,1209,5204,1039
id2838406,2,1/8/2016 11:45,1/8/2016 11:50,3,-73.95413971,40.76638031,-73.96021271,40.76044846,N,0.518782122,271,953,307
id2448117,1,1/8/2016 11:45,1/8/2016 11:54,1,-73.98960114,40.73548889,-74.00868225,40.71996689,N,1.466144289,560,3633,926
id0991631,1,1/8/2016 11:45,1/8/2016 12:00,2,-73.99450684,40.73940277,-74.00450134,40.74228668,N,0.560027584,901,1533,495
id1083783,1,1/8/2016 11:46,1/8/2016 12:07,1,-73.9876709,40.73752213,-73.98238373,40.76823425,N,2.140574348,1306,4567,1253
id2175219,1,1/8/2016 11:46,1/8/2016 11:51,1,-73.9875412,40.75572968,-73.97993469,40.7493515,N,0.594064867,347,1195,347
id3367032,1,1/8/2016 11:46,1/8/2016 12:03,1,-73.99323273,40.74225235,-73.97150421,40.75107574,N,1.290830428,993,2893,790
id1911060,1,1/8/2016 11:46,1/8/2016 11:59,2,-74.00480652,40.74186707,-73.99715424,40.7251091,N,1.225563827,796,3434,909
id0227286,2,1/8/2016 11:46,1/8/2016 12:03,1,-73.97602844,40.78639984,-73.99021912,40.75662994,N,2.187441321,976,4202,1077
id3475552,2,1/8/2016 11:46,1/8/2016 11:55,1,-73.97958374,40.75238419,-73.99069977,40.75125504,N,0.587199496,539,1440,460
id0873120,1,1/8/2016 11:46,1/8/2016 11:52,1,-73.9859314,40.75862503,-74.00004578,40.75875854,N,0.738953672,386,1984,455
id0736982,1,1/8/2016 11:46,1/8/2016 11:50,1,-73.97982788,40.78412628,-73.97530365,40.79253006,N,0.627203835,236,1174,299
id3110578,1,1/8/2016 11:46,1/8/2016 11:50,1,-73.98014832,40.77560806,-73.98272705,40.77054214,N,0.375233901,225,728,223
id2718813,2,1/8/2016 11:46,1/8/2016 11:57,1,-73.95982361,40.78211212,-73.97041321,40.76799011,N,1.122397055,656,1825,458
id1536807,1,1/8/2016 11:47,1/8/2016 11:54,1,-74.01405334,40.7142067,-74.00686646,40.74879456,N,2.4199146,434,4203,740
id0344251,2,1/8/2016 11:47,1/8/2016 11:52,1,-73.98236847,40.77886963,-73.98577118,40.76818085,N,0.759895909,326,1523,402
id1115882,1,1/8/2016 11:47,1/8/2016 12:00,1,-74.0003891,40.76151276,-73.98664093,40.7474556,N,1.209106618,752,2571,811
id2472305,1,1/8/2016 11:47,1/8/2016 12:12,1,-73.98188019,40.76853561,-73.98735809,40.73809433,N,2.123339619,1495,4962,1292
id2614388,1,1/8/2016 11:47,1/8/2016 11:52,2,-73.98625946,40.75124359,-73.97875977,40.76194763,N,0.83751926,276,1347,368
id3435996,2,1/8/2016 11:48,1/8/2016 11:54,1,-73.97788239,40.75484467,-73.96977997,40.76612854,N,0.887743783,343,1777,516
id2881045,2,1/8/2016 11:48,1/8/2016 12:22,1,-74.00296783,40.74171066,-73.96327209,40.76425171,N,2.597343797,2005,5538,1537
id3462010,2,1/8/2016 11:48,1/8/2016 11:55,5,-73.9837265,40.75664139,-73.98007965,40.77294159,N,1.142611961,428,2477,703
id1724539,2,1/8/2016 11:48,1/8/2016 12:19,2,-73.98892212,40.7365303,-73.95694733,40.77473831,N,3.126546293,1864,5383,1239
id1114177,1,1/8/2016 11:49,1/8/2016 12:08,2,-74.0037384,40.72244644,-73.99168396,40.74449539,N,1.649453929,1102,2852,654
id1555535,1,1/8/2016 11:49,1/8/2016 11:58,1,-73.97330475,40.75003815,-73.98537445,40.74702072,N,0.66547284,505,1749,557
id1764839,2,1/8/2016 11:49,1/8/2016 11:54,5,-73.95401001,40.77376938,-73.95926666,40.77727127,N,0.36642451,300,1045,374
id2592360,1,1/8/2016 11:49,1/8/2016 12:13,1,-74.00398254,40.70753479,-73.97558594,40.75858688,N,3.828954576,1431,8614,965
id0195771,1,1/8/2016 11:49,1/8/2016 11:59,1,-73.96620178,40.75366974,-73.95426178,40.7701683,N,1.300333402,576,2092,438
id2278082,2,1/8/2016 11:49,1/8/2016 11:59,1,-73.97380066,40.75078201,-73.97091675,40.76153946,N,0.75865227,592,1882,629
id2354670,1,1/8/2016 11:49,1/8/2016 11:55,1,-73.99629974,40.73286438,-73.99409485,40.74132538,N,0.596053858,368,1188,295
id0700252,2,1/8/2016 11:50,1/8/2016 11:57,1,-73.96015167,40.77312088,-73.96766663,40.76304245,N,0.799943233,408,1287,318
id0781071,2,1/8/2016 11:50,1/8/2016 12:36,1,-73.80133057,40.67342377,-73.98178101,40.75577164,N,11.03399158,2710,23291,2056
id2348801,2,1/8/2016 11:50,1/8/2016 11:55,1,-73.99008942,40.75638962,-73.98018646,40.75827026,N,0.534480958,316,1244,429
id0634185,2,1/8/2016 11:50,1/8/2016 11:56,2,-73.98280334,40.74211884,-73.99115753,40.73308945,N,0.762120124,346,1394,369
id1161270,2,1/8/2016 11:50,1/8/2016 12:06,1,-73.97837067,40.7881279,-73.99003601,40.75883865,N,2.114333936,959,4652,784
id0284643,2,1/8/2016 11:50,1/8/2016 12:18,1,-73.95884705,40.77157974,-74.00045776,40.72113037,N,4.111447918,1711,10330,1443
id0495317,2,1/8/2016 11:50,1/8/2016 12:04,1,-73.98246002,40.77304077,-73.95974731,40.76594162,N,1.286097723,806,2319,589
id2255485,1,1/8/2016 11:51,1/8/2016 12:12,1,-73.96905518,40.76937866,-73.9752655,40.74139786,Y,1.960972717,1292,4072,1026
id1206255,2,1/8/2016 11:51,1/8/2016 11:57,5,-73.96533966,40.76913834,-73.95520782,40.77719879,N,0.769121822,386,1663,385
id1403281,2,1/8/2016 11:51,1/8/2016 12:08,2,-73.9805603,40.78546143,-73.96833801,40.76300812,N,1.678489095,1073,3898,961
id2192472,1,1/8/2016 11:51,1/8/2016 11:54,1,-73.98784637,40.77941132,-73.98109436,40.78176498,N,0.389000171,195,869,241
id1401130,1,1/8/2016 11:52,1/8/2016 12:01,1,-73.96448517,40.77301407,-73.94984436,40.76855469,N,0.825970191,570,1495,518
id0685689,2,1/8/2016 11:53,1/8/2016 12:09,5,-73.96942902,40.7531929,-73.9924469,40.74254227,N,1.41220857,980,3057,785
id0898638,2,1/8/2016 11:53,1/8/2016 12:04,1,-74.01013184,40.71250153,-74.00653076,40.74142075,N,2.007567387,621,3782,671
id3315239,1,1/8/2016 11:53,1/8/2016 11:57,1,-73.97328186,40.74859619,-73.97562408,40.7414093,N,0.511622834,260,1014,220
id0810381,1,1/8/2016 11:53,1/8/2016 12:03,3,-73.98641205,40.74309158,-74.00655365,40.73579407,N,1.169113254,618,2521,701
id3412135,2,1/8/2016 11:53,1/8/2016 11:58,1,-73.95578003,40.77923965,-73.94983673,40.77196884,N,0.590989238,323,1286,380
id1032378,1,1/8/2016 11:53,1/8/2016 12:04,1,-73.96934509,40.76340866,-73.98618317,40.74615097,N,1.483139173,633,2718,783
id1347558,2,1/8/2016 11:53,1/8/2016 12:03,5,-73.96989441,40.78974152,-73.97673035,40.76585388,N,1.689260309,643,4036,967
id2874795,1,1/8/2016 11:53,1/8/2016 12:15,1,-73.97360992,40.74800491,-73.97198486,40.75085449,N,0.214536018,1305,979,336
id0435527,1,1/8/2016 11:53,1/8/2016 11:59,1,-73.95628357,40.78163147,-73.96541595,40.79298782,N,0.918906393,369,2192,422
id1340693,1,1/8/2016 11:54,1/8/2016 11:58,1,-73.98497009,40.7742424,-73.9804306,40.7803688,N,0.485512045,209,798,214
id2502989,1,1/8/2016 11:54,1/8/2016 12:08,1,-73.99271393,40.73415375,-73.97838593,40.75404739,N,1.566279311,838,3477,995
id2764354,1,1/8/2016 11:54,1/8/2016 11:58,1,-73.97076416,40.78851318,-73.97225952,40.79497147,N,0.45315604,214,1037,273
id3762402,2,1/8/2016 11:54,1/8/2016 12:05,1,-73.9616394,40.76453781,-73.97702026,40.71934128,N,3.22581952,628,6086,628
id1093322,2,1/8/2016 11:54,1/8/2016 12:03,6,-74.00428772,40.74174118,-74.0016098,40.72936249,N,0.866943942,538,1489,546
id3357476,2,1/8/2016 11:54,1/8/2016 11:58,3,-73.97506714,40.78760147,-73.96881866,40.79924011,N,0.868283092,245,1549,289
id0886874,2,1/8/2016 11:54,1/8/2016 12:15,1,-73.98091125,40.74191666,-73.92084503,40.82992554,N,6.846683133,1247,12704,1390
id2861023,1,1/8/2016 11:55,1/8/2016 12:02,1,-73.9746933,40.73284149,-73.95956421,40.76446915,N,2.324979899,442,4167,536
id2791444,2,1/8/2016 11:55,1/8/2016 12:05,1,-73.98938751,40.74197769,-73.99771118,40.72396469,N,1.319041941,598,2484,609
id2872006,2,1/8/2016 11:55,1/8/2016 12:13,1,-73.97016144,40.78921509,-73.96408081,40.7676506,N,1.52397759,1087,3396,759
id1406184,2,1/8/2016 11:55,1/8/2016 11:58,1,-73.99593353,40.72494507,-73.99101257,40.72661209,N,0.282321093,167,661,192
id1956944,2,1/8/2016 11:55,1/8/2016 12:18,5,-73.97145081,40.79243088,-73.95787811,40.76839066,N,1.806951423,1356,4091,892
id0876319,1,1/8/2016 11:55,1/8/2016 12:15,1,-73.98564911,40.74129868,-73.96583557,40.77416611,N,2.497179139,1221,4568,1099
id0559961,1,1/8/2016 11:56,1/8/2016 12:05,1,-73.99575806,40.74409866,-73.98851013,40.74928665,N,0.522095885,531,1273,392
id3031254,2,1/8/2016 11:56,1/8/2016 12:14,1,-73.96524048,40.76359177,-73.94750977,40.77516174,N,1.225037272,1064,2954,654
id1868130,1,1/8/2016 11:56,1/8/2016 12:14,1,-73.978508,40.72469711,-73.99382019,40.71836472,N,0.913685904,1060,2030,588
id2679384,2,1/8/2016 11:56,1/8/2016 12:15,1,-73.99726868,40.7624588,-73.98578644,40.74073029,N,1.61757803,1139,3814,920
id3609399,1,1/8/2016 11:56,1/8/2016 12:17,1,-73.96566772,40.75864792,-74.01177979,40.70371628,N,4.499493085,1267,9131,882
id0780144,1,1/8/2016 11:56,1/8/2016 12:31,1,-73.98583221,40.74636078,-74.17726135,40.69509125,N,10.63481068,2105,28372,2015
id0439754,2,1/8/2016 11:56,1/8/2016 12:21,1,-73.97386169,40.7478714,-74.00540161,40.72301102,N,2.383328956,1544,4905,1180
id3931740,1,1/8/2016 11:57,1/8/2016 12:15,1,-73.96360779,40.76203537,-73.95730591,40.7819519,N,1.415454825,1116,2912,619
id0686988,1,1/8/2016 11:57,1/8/2016 12:32,1,-74.00748444,40.71553802,-73.78221893,40.6442337,N,12.79393617,2066,31946,2466
id2039053,1,1/8/2016 11:57,1/8/2016 12:04,1,-74.00332642,40.73263168,-73.99650574,40.72682953,N,0.53703917,392,932,391
id0215400,2,1/8/2016 11:58,1/8/2016 12:15,1,-74.00418091,40.71966171,-73.98240662,40.73989105,N,1.80421618,987,3333,1016
id3234570,2,1/8/2016 11:58,1/8/2016 12:00,6,-73.98671722,40.76140976,-73.98419189,40.76493835,N,0.277395434,95,446,87
id3457250,2,1/8/2016 11:58,1/8/2016 12:08,1,-73.97594452,40.74466705,-73.99338531,40.73190308,N,1.269780345,572,2568,619
id2206944,2,1/8/2016 11:59,1/8/2016 12:05,1,-73.92170715,40.76374817,-73.87258911,40.77449036,N,2.676004487,382,5280,560
id2363656,2,1/8/2016 11:59,1/8/2016 12:10,1,-73.99067688,40.75598907,-73.98924255,40.74198914,N,0.970484891,649,2474,751
id0297245,2,1/8/2016 11:59,1/8/2016 12:08,1,-73.9889679,40.75839996,-73.98587799,40.74729156,N,0.784591246,493,1813,652
id1534635,2,1/8/2016 12:00,1/8/2016 12:17,6,-74.0042572,40.70772171,-73.95069885,40.78580093,N,6.08144197,1024,12095,991
id1738084,1,1/8/2016 12:00,1/8/2016 12:15,1,-73.97486115,40.77778244,-73.97735596,40.75844193,N,1.343040632,904,2868,696
id2745289,2,1/8/2016 12:00,1/8/2016 12:26,1,-73.99468231,40.75061035,-73.95597839,40.7638588,N,2.223498834,1545,5009,1204
id3713037,1,1/8/2016 12:00,1/8/2016 12:07,1,-73.96652222,40.76167297,-73.92492676,40.75222778,N,2.273342028,440,4451,660
id3017103,2,1/8/2016 12:00,1/8/2016 12:10,5,-73.97714233,40.74971008,-73.97351837,40.76099014,N,0.802350646,606,1701,497
id0687471,2,1/8/2016 12:00,1/8/2016 12:04,1,-73.96935272,40.76099014,-73.97701263,40.75613022,N,0.523086697,240,1144,354
id1296666,2,1/8/2016 12:01,1/8/2016 12:06,1,-73.98748016,40.75582123,-73.98204803,40.74632645,N,0.715192579,264,1587,431
id1764368,1,1/8/2016 12:01,1/8/2016 12:21,1,-73.78160095,40.64489365,-73.82000732,40.73882675,N,6.796794308,1208,15521,1152
id1529809,2,1/8/2016 12:02,1/8/2016 12:28,1,-73.98187256,40.7583313,-73.87135315,40.77423477,N,5.88858335,1558,15190,1419
id3347210,2,1/8/2016 12:02,1/8/2016 12:20,1,-73.99330139,40.74209976,-74.01173401,40.71388245,N,2.17605067,1036,4515,1096
id2231163,1,1/8/2016 12:02,1/8/2016 12:24,1,-73.99370575,40.74986267,-73.95394897,40.78459167,N,3.176744455,1326,6370,1532
id1862766,2,1/8/2016 12:02,1/8/2016 12:19,1,-73.86325073,40.76964951,-73.93269348,40.75296021,N,3.813829861,1031,7700,1133
id3729687,2,1/8/2016 12:02,1/8/2016 12:20,1,-73.9719162,40.75415421,-73.98184204,40.77204895,N,1.341468496,1046,2901,899
id2979542,2,1/8/2016 12:03,1/8/2016 12:20,2,-73.97776031,40.77878189,-73.97476959,40.7617569,N,1.187011998,1020,2692,604
id2989326,2,1/8/2016 12:04,1/8/2016 12:21,1,-73.96399689,40.7713089,-73.97698212,40.75902176,N,1.087729251,1051,1999,558
id0166273,1,1/8/2016 12:04,1/8/2016 12:18,1,-73.97532654,40.76107025,-73.98555756,40.77059174,N,0.848436023,862,2204,720
id2635955,1,1/8/2016 12:04,1/8/2016 12:14,1,-73.9817276,40.7531929,-73.9799118,40.74808121,N,0.365851627,550,778,214
id2813801,1,1/8/2016 12:04,1/8/2016 12:09,1,-73.99889374,40.72128296,-74.00727844,40.72810745,N,0.64446258,309,1317,329
id1210658,2,1/8/2016 12:04,1/8/2016 12:13,1,-73.94747162,40.77539825,-73.95114136,40.78607178,N,0.762266497,540,1657,423
id0359884,2,1/8/2016 12:05,1/8/2016 12:43,1,-73.96099854,40.77510071,-73.99665833,40.73466873,N,3.360634907,2283,5839,1486
id2214485,1,1/8/2016 12:05,1/8/2016 12:14,1,-73.95574951,40.77962112,-73.97869873,40.78159714,N,1.208748525,538,2852,612
id3050765,2,1/8/2016 12:06,1/8/2016 12:36,1,-73.99951172,40.71860123,-73.96087646,40.76405334,N,3.736424396,1808,10580,1319
id1145666,2,1/8/2016 12:07,1/8/2016 12:23,2,-73.9593277,40.78289795,-73.98816681,40.76897812,N,1.789877928,961,4040,840
id2705631,1,1/8/2016 12:07,1/8/2016 12:23,2,-73.98117828,40.7819519,-73.98562622,40.74753189,N,2.390230177,1013,4525,1269
id1489542,2,1/8/2016 12:07,1/8/2016 12:35,1,-74.01543427,40.71453857,-73.88535309,40.77302551,N,7.920470487,1671,22283,1915
id1810356,2,1/8/2016 12:07,1/8/2016 12:08,1,-73.97431183,40.75069809,-73.97370911,40.75126266,N,0.050182914,22,666,246
id2292660,1,1/8/2016 12:07,1/8/2016 12:07,1,-73.93076324,40.66202927,-73.93076324,40.66202927,N,0,7,0,0
id0346526,2,1/8/2016 12:08,1/8/2016 12:27,1,-73.98204803,40.76964951,-73.96382141,40.80784988,N,2.807122523,1107,4835,1033
id0473060,2,1/8/2016 12:08,1/8/2016 12:21,1,-73.97744751,40.7792511,-73.98033905,40.76152039,N,1.234729861,721,2585,695
id1424394,1,1/8/2016 12:08,1/8/2016 12:21,1,-73.9675293,40.76368332,-73.96793365,40.78487778,N,1.464961019,776,3163,578
id1471841,1,1/8/2016 12:08,1/8/2016 12:26,1,-73.98564148,40.74399185,-74.00073242,40.74225235,N,0.799297649,1070,2245,681
id1753850,2,1/8/2016 12:09,1/8/2016 12:14,1,-73.98188782,40.77893066,-73.98187256,40.76781082,N,0.768523766,341,1284,377
id0401837,2,1/8/2016 12:09,1/8/2016 12:18,1,-73.97035217,40.75666046,-73.95480347,40.76546097,N,1.016102009,514,2155,631
id3966066,1,1/8/2016 12:09,1/8/2016 12:16,1,-73.9499054,40.77207565,-73.95877838,40.76398849,N,0.726707334,368,2195,397
id1825337,1,1/8/2016 12:09,1/8/2016 12:13,1,-73.95506287,40.76535797,-73.9471817,40.77169418,Y,0.60161691,282,1164,324
id2743423,2,1/8/2016 12:09,1/8/2016 12:33,5,-73.97711182,40.74716187,-73.96067047,40.77397537,N,2.043275581,1439,3512,882
id2477813,2,1/8/2016 12:09,1/8/2016 12:23,3,-73.94522858,40.77441788,-73.96524811,40.76179886,N,1.36333596,841,2756,611
id0020228,2,1/8/2016 12:09,1/8/2016 12:32,1,-73.94911957,40.77698135,-73.94856262,40.74533844,N,2.18712442,1402,8867,996
id3138663,1,1/8/2016 12:09,1/8/2016 12:31,1,-74.01011658,40.7206459,-73.98275757,40.74200058,N,2.057008358,1305,5905,1274
id3142607,1,1/8/2016 12:10,1/8/2016 12:18,1,-73.99547577,40.73369598,-74.00927734,40.71558762,N,1.445293245,522,2833,753
id2735169,2,1/8/2016 12:10,1/8/2016 12:30,2,-73.98577881,40.73839188,-74.01426697,40.71712875,N,2.094241566,1177,4685,1137
id3219232,2,1/8/2016 12:10,1/8/2016 12:20,2,-73.98107147,40.73340607,-73.97166443,40.74639511,N,1.023982297,611,1648,386
id0854129,2,1/8/2016 12:10,1/8/2016 12:46,6,-73.97850037,40.76198959,-73.87080383,40.77403259,N,5.698300491,2134,15599,1514
id2690714,1,1/8/2016 12:10,1/8/2016 12:12,3,-73.98666382,40.75667572,-73.99123383,40.75024033,N,0.505039248,143,1522,509
id2954960,2,1/8/2016 12:10,1/8/2016 12:32,1,-73.99250031,40.76354599,-73.94924927,40.78522873,N,2.714760384,1355,7051,1051
id2320734,1,1/8/2016 12:11,1/8/2016 12:14,1,-73.97170258,40.7575531,-73.97568512,40.75204086,N,0.434289923,170,699,185
id0619985,2,1/8/2016 12:11,1/8/2016 12:21,1,-73.97666168,40.74557877,-73.96849823,40.75828171,N,0.976445705,602,1670,482
id2776261,2,1/8/2016 12:11,1/8/2016 12:14,1,-73.97962952,40.78630829,-73.97465515,40.79089355,N,0.410096059,194,1219,316
id2294824,1,1/8/2016 12:12,1/8/2016 12:42,4,-73.98750305,40.76545334,-73.97853088,40.72871017,N,2.58251054,1776,5842,1513
id0970970,1,1/8/2016 12:12,1/8/2016 12:27,1,-73.98012543,40.78384781,-73.98600769,40.75821686,N,1.797983261,896,3289,937
id1841167,2,1/8/2016 12:12,1/8/2016 12:25,1,-73.98074341,40.76969147,-73.95275116,40.78919983,N,1.990964333,789,4083,734
id0805400,1,1/8/2016 12:12,1/8/2016 12:18,1,-74.00164032,40.73068237,-74.00850677,40.73940659,N,0.702039803,352,1602,561
id2490206,1,1/8/2016 12:12,1/8/2016 12:18,1,-73.98912811,40.75757599,-74.00081635,40.75810242,N,0.612974365,338,1324,399
id1536456,2,1/8/2016 12:12,1/8/2016 12:17,1,-73.78399658,40.64865875,-73.80037689,40.66788101,N,1.581923683,290,3614,251
id2917389,2,1/8/2016 12:12,1/8/2016 12:20,1,-73.97803497,40.78361893,-73.96160126,40.80592346,N,1.765119928,490,2840,491
id3763954,2,1/8/2016 12:12,1/8/2016 12:22,1,-73.9914093,40.72723007,-73.98477173,40.74264145,N,1.120409218,599,2118,560
id3095265,2,1/8/2016 12:13,1/8/2016 12:22,1,-73.96073151,40.76139069,-73.96432495,40.7555809,N,0.44341358,551,1123,300
id3971887,2,1/8/2016 12:14,1/8/2016 12:17,1,-73.97915649,40.76700974,-73.98693085,40.75556946,N,0.889262454,206,2098,623
id3035509,2,1/8/2016 12:15,1/8/2016 12:38,5,-74.00382996,40.72597885,-73.95748901,40.72845459,N,2.4331475,1357,7642,1529
id0287162,2,1/8/2016 12:15,1/8/2016 12:20,1,-74.00841522,40.70802307,-74.00811768,40.71484375,N,0.471653794,293,1022,339
id2272593,2,1/8/2016 12:15,1/8/2016 12:19,2,-73.96637726,40.77336121,-73.96808624,40.76521301,N,0.570204586,274,1291,365
id1051791,1,1/8/2016 12:16,1/8/2016 12:29,1,-73.9827652,40.74521637,-73.9797821,40.72517395,N,1.393969081,743,3111,838
id1829060,2,1/8/2016 12:16,1/8/2016 12:22,1,-73.97822571,40.76440048,-73.97757721,40.75374985,N,0.736877552,380,1661,466
id1700795,1,1/8/2016 12:16,1/8/2016 12:28,1,-73.95836639,40.76884079,-73.95388794,40.7849617,N,1.138548009,692,2537,552
id0857439,1,1/8/2016 12:17,1/8/2016 12:19,1,-73.97535706,40.787323,-73.96891785,40.79174042,N,0.454683093,97,928,179
id1211402,1,1/8/2016 12:17,1/8/2016 12:33,1,-73.98332214,40.76062393,-74.01417542,40.71421051,N,3.591688891,972,7142,1357
id1213751,1,1/8/2016 12:17,1/8/2016 12:41,1,-73.98401642,40.7376976,-73.97932434,40.76170731,N,1.677464222,1421,3523,918
id1431428,1,1/8/2016 12:18,1/8/2016 12:28,1,-73.99164581,40.75491333,-73.97627258,40.77574539,N,1.64938904,554,2692,745
id1091702,1,1/8/2016 12:18,1/8/2016 12:34,1,-74.00450134,40.70772552,-73.98371124,40.74228668,N,2.625119845,982,6888,1024
id0609690,2,1/8/2016 12:18,1/8/2016 12:23,1,-73.99620056,40.73270035,-74.00164032,40.72483063,N,0.61399915,285,1377,488
id1136139,2,1/8/2016 12:18,1/8/2016 12:32,1,-73.96092987,40.77830124,-73.97135162,40.76092148,N,1.319226838,863,2287,647
id2809914,1,1/8/2016 12:18,1/8/2016 12:34,2,-73.99691772,40.7191925,-74.0057373,40.7456665,N,1.887092305,917,4125,912
id0337064,2,1/8/2016 12:18,1/8/2016 12:26,1,-73.97228241,40.76316071,-73.96000671,40.75880814,N,0.709541485,461,1221,433
id2765456,2,1/8/2016 12:19,1/8/2016 12:25,2,-73.97457886,40.76327133,-73.9894104,40.76953125,N,0.888761446,331,1430,474
id1089629,1,1/8/2016 12:19,1/8/2016 12:22,1,-73.98221588,40.77804565,-73.97689819,40.78501511,N,0.556289852,234,1114,275
id1080356,1,1/8/2016 12:19,1/8/2016 12:41,1,-74.00406647,40.70746231,-73.87207031,40.77444077,N,8.318826771,1351,22967,1503
id1181177,1,1/8/2016 12:19,1/8/2016 12:32,1,-73.98113251,40.78222275,-73.97429657,40.76272583,Y,1.394178638,772,2616,775
id2491945,1,1/8/2016 12:20,1/8/2016 12:27,1,-73.97106934,40.75556946,-73.97496796,40.74176788,N,0.975462176,404,2154,481
id2307308,2,1/8/2016 12:20,1/8/2016 12:55,1,-73.97592163,40.76004028,-73.9761734,40.6733284,N,5.992914783,2074,14447,2114
id1222835,2,1/8/2016 12:20,1/8/2016 12:34,1,-73.99077606,40.73455811,-73.9935379,40.74981689,N,1.064447559,818,2536,762
id2496748,1,1/8/2016 12:21,1/8/2016 12:23,6,-73.96779633,40.7896843,-73.96775055,40.78974533,N,0.004850939,87,0,0
id0880747,2,1/8/2016 12:21,1/8/2016 12:28,1,-73.98921967,40.74259949,-73.99205017,40.73035049,N,0.859441064,395,1740,447
id1299647,2,1/8/2016 12:21,1/8/2016 12:37,5,-73.97124481,40.68523026,-73.9202652,40.69249344,N,2.718364413,969,4881,1105
id2776733,2,1/8/2016 12:21,1/8/2016 12:28,1,-73.98113251,40.75942993,-73.98774719,40.74407959,N,1.116000013,450,2591,733
id3418344,2,1/8/2016 12:21,1/8/2016 12:33,6,-73.96807861,40.76519012,-73.97396851,40.78414917,N,1.346085579,723,3110,647
